candidate_id,semantic_score,behavior_score,logistics_score,signal_score
CAND_0023625,10.0,47.39,100.0,60.54
CAND_0023626,30.0,67.36,100.0,75.52
CAND_0023627,10.0,71.29,100.0,78.47
CAND_0023628,22.0,42.45,100.0,56.84
CAND_0023629,14.0,59.4,92.0,67.55
CAND_0023630,10.0,42.33,100.0,56.75
CAND_0023631,30.0,66.37,98.0,74.28
CAND_0023632,26.0,72.39,97.0,78.54
CAND_0023633,46.0,45.92,99.0,59.19
CAND_0023634,10.0,33.8,94.0,48.85
CAND_0023635,30.0,78.09,90.0,81.07
CAND_0023636,22.0,46.91,100.0,60.18
CAND_0023637,10.0,43.15,97.0,56.61
CAND_0023638,10.0,65.39,99.0,73.79
CAND_0023639,56.0,54.41,93.0,64.06
CAND_0023640,46.0,53.77,85.0,61.58
CAND_0023641,30.0,71.81,100.0,78.86
CAND_0023642,22.0,44.21,91.0,55.91
CAND_0023643,26.0,46.81,100.0,60.11
CAND_0023644,14.0,66.1,93.0,72.82
CAND_0023645,100.0,32.8,90.0,47.1
CAND_0023646,46.0,67.53,80.0,70.65
CAND_0023647,58.0,46.2,100.0,59.65
CAND_0023648,56.0,66.86,93.0,73.39
CAND_0023649,22.0,30.6,100.0,47.95
CAND_0023650,72.0,57.58,97.0,67.44
CAND_0023651,22.0,52.61,89.0,61.71
CAND_0023652,10.0,52.95,92.0,62.71
CAND_0023653,10.0,69.67,76.0,71.25
CAND_0023654,30.0,78.59,93.0,82.19
CAND_0023655,38.0,35.61,100.0,51.71
CAND_0023656,72.0,45.64,97.0,58.48
CAND_0023657,22.0,34.95,93.0,49.46
CAND_0023658,30.0,34.86,100.0,51.14
CAND_0023659,10.0,70.27,83.0,73.45
CAND_0023660,26.0,68.03,100.0,76.02
CAND_0023661,10.0,41.52,100.0,56.14
CAND_0023662,26.0,66.66,98.0,74.5
CAND_0023663,10.0,49.44,100.0,62.08
CAND_0023664,0.0,40.15,83.0,50.86
CAND_0023665,18.0,45.77,100.0,59.33
CAND_0023666,10.0,40.49,95.0,54.12
CAND_0023667,10.0,47.38,96.0,59.54
CAND_0023668,10.0,59.99,95.0,68.74
CAND_0023669,46.0,91.09,100.0,93.32
CAND_0023670,34.0,45.07,86.0,55.3
CAND_0023671,46.0,73.73,87.0,77.05
CAND_0023672,10.0,48.0,96.0,60.0
CAND_0023673,10.0,50.22,84.0,58.66
CAND_0023674,46.0,54.09,93.0,63.82
CAND_0023675,26.0,44.23,91.0,55.92
CAND_0023676,10.0,42.42,82.0,52.31
CAND_0023677,26.0,36.51,87.0,49.13
CAND_0023678,22.0,50.55,98.0,62.41
CAND_0023679,10.0,49.23,95.0,60.67
CAND_0023680,38.0,30.78,90.0,45.59
CAND_0023681,22.0,45.43,100.0,59.07
CAND_0023682,10.0,48.86,92.0,59.64
CAND_0023683,38.0,47.65,82.0,56.24
CAND_0023684,14.0,68.84,84.0,72.63
CAND_0023685,10.0,63.71,77.0,67.03
CAND_0023686,10.0,47.37,97.0,59.78
CAND_0023687,10.0,67.03,100.0,75.27
CAND_0023688,38.0,74.81,85.0,77.36
CAND_0023689,10.0,38.16,94.0,52.12
CAND_0023690,30.0,75.07,98.0,80.8
CAND_0023691,10.0,72.61,81.0,74.71
CAND_0023692,0.0,38.4,81.0,49.05
CAND_0023693,10.0,36.37,78.0,46.78
CAND_0023694,30.0,75.14,100.0,81.36
CAND_0023695,10.0,47.31,95.0,59.23
CAND_0023696,10.0,49.05,94.0,60.29
CAND_0023697,30.0,36.32,95.0,50.99
CAND_0023698,14.0,48.16,92.0,59.12
CAND_0023699,100.0,82.6,98.0,86.45
CAND_0023700,30.0,32.62,100.0,49.46
CAND_0023701,30.0,65.37,100.0,74.03
CAND_0023702,30.0,61.29,100.0,70.97
CAND_0023703,10.0,54.8,87.0,62.85
CAND_0023704,14.0,52.61,85.0,60.71
CAND_0023705,10.0,49.76,91.0,60.07
CAND_0023706,26.0,54.01,96.0,64.51
CAND_0023707,22.0,36.91,88.0,49.68
CAND_0023708,26.0,45.04,100.0,58.78
CAND_0023709,0.0,40.35,100.0,55.26
CAND_0023710,10.0,64.13,95.0,71.85
CAND_0023711,10.0,34.06,100.0,50.55
CAND_0023712,10.0,58.38,100.0,68.78
CAND_0023713,30.0,58.77,100.0,69.08
CAND_0023714,10.0,34.92,100.0,51.19
CAND_0023715,30.0,50.31,85.0,58.98
CAND_0023716,30.0,79.94,89.0,82.2
CAND_0023717,10.0,47.23,87.0,57.17
CAND_0023718,10.0,50.0,96.0,61.5
CAND_0023719,0.0,63.77,98.0,72.33
CAND_0023720,10.0,33.86,100.0,50.39
CAND_0023721,0.0,39.59,88.0,51.69
CAND_0023722,26.0,52.73,87.0,61.3
CAND_0023723,30.0,44.2,100.0,58.15
CAND_0023724,14.0,55.7,87.0,63.53
CAND_0023725,26.0,84.55,100.0,88.41
CAND_0023726,46.0,35.66,97.0,50.99
CAND_0023727,46.0,58.5,93.0,67.12
CAND_0023728,26.0,70.27,100.0,77.7
CAND_0023729,98.0,33.93,96.0,49.45
CAND_0023730,46.0,67.31,100.0,75.48
CAND_0023731,46.0,59.52,94.0,68.14
CAND_0023732,10.0,71.38,98.0,78.03
CAND_0023733,72.0,40.98,100.0,55.73
CAND_0023734,56.0,44.67,100.0,58.5
CAND_0023735,10.0,68.32,99.0,75.99
CAND_0023736,10.0,56.83,88.0,64.62
CAND_0023737,30.0,54.97,91.0,63.98
CAND_0023738,26.0,29.23,81.0,42.17
CAND_0023739,22.0,37.78,88.0,50.34
CAND_0023740,26.0,51.09,80.0,58.32
CAND_0023741,10.0,61.99,98.0,70.99
CAND_0023742,36.0,77.6,100.0,83.2
CAND_0023743,0.0,40.85,95.0,54.39
CAND_0023744,10.0,46.61,100.0,59.96
CAND_0023745,0.0,36.9,93.0,50.92
CAND_0023746,10.0,66.88,100.0,75.16
CAND_0023747,38.0,44.03,91.0,55.77
CAND_0023748,30.0,67.31,97.0,74.73
CAND_0023749,22.0,50.14,81.0,57.86
CAND_0023750,18.0,71.05,81.0,73.54
CAND_0023751,14.0,38.37,93.0,52.03
CAND_0023752,10.0,46.54,83.0,55.66
CAND_0023753,30.0,62.38,100.0,71.78
CAND_0023754,26.0,63.42,87.0,69.31
CAND_0023755,10.0,65.22,100.0,73.91
CAND_0023756,72.0,51.71,100.0,63.78
CAND_0023757,10.0,46.61,91.0,57.71
CAND_0023758,10.0,51.1,84.0,59.33
CAND_0023759,10.0,72.25,93.0,77.44
CAND_0023760,30.0,38.66,82.0,49.49
CAND_0023761,10.0,41.34,82.0,51.51
CAND_0023762,38.0,68.29,84.0,72.22
CAND_0023763,10.0,64.53,99.0,73.15
CAND_0023764,10.0,42.13,100.0,56.6
CAND_0023765,46.0,58.2,93.0,66.9
CAND_0023766,26.0,69.02,90.0,74.27
CAND_0023767,0.0,35.33,100.0,51.5
CAND_0023768,30.0,48.24,87.0,57.93
CAND_0023769,10.0,47.44,90.0,58.08
CAND_0023770,56.0,55.66,98.0,66.25
CAND_0023771,18.0,82.83,100.0,87.12
CAND_0023772,18.0,42.66,94.0,55.49
CAND_0023773,26.0,54.17,91.0,63.38
CAND_0023774,36.0,39.63,96.0,53.72
CAND_0023775,18.0,53.41,95.0,63.81
CAND_0023776,0.0,59.14,97.0,68.61
CAND_0023777,30.0,56.83,86.0,64.12
CAND_0023778,38.0,66.0,88.0,71.5
CAND_0023779,30.0,48.48,99.0,61.11
CAND_0023780,0.0,63.23,93.0,70.67
CAND_0023781,10.0,77.2,100.0,82.9
CAND_0023782,38.0,37.49,95.0,51.87
CAND_0023783,10.0,56.38,100.0,67.28
CAND_0023784,10.0,50.9,92.0,61.17
CAND_0023785,0.0,65.96,92.0,72.47
CAND_0023786,0.0,37.15,90.0,50.36
CAND_0023787,22.0,54.59,97.0,65.19
CAND_0023788,42.0,39.59,91.0,52.44
CAND_0023789,10.0,41.17,81.0,51.13
CAND_0023790,10.0,75.03,100.0,81.27
CAND_0023791,22.0,34.35,90.0,48.26
CAND_0023792,10.0,73.9,94.0,78.93
CAND_0023793,18.0,44.84,100.0,58.63
CAND_0023794,14.0,80.33,96.0,84.25
CAND_0023795,10.0,49.95,93.0,60.71
CAND_0023796,22.0,74.3,80.0,75.72
CAND_0023797,26.0,47.64,97.0,59.98
CAND_0023798,0.0,47.33,86.0,57.0
CAND_0023799,42.0,50.28,94.0,61.21
CAND_0023800,98.0,65.31,93.0,72.23
CAND_0023801,26.0,45.74,98.0,58.8
CAND_0023802,22.0,77.26,98.0,82.45
CAND_0023803,0.0,35.59,91.0,49.44
CAND_0023804,36.0,50.42,84.0,58.81
CAND_0023805,26.0,60.32,100.0,70.24
CAND_0023806,10.0,52.56,100.0,64.42
CAND_0023807,26.0,43.09,97.0,56.57
CAND_0023808,10.0,43.39,94.0,56.04
CAND_0023809,10.0,50.33,93.0,61.0
CAND_0023810,10.0,45.22,86.0,55.41
CAND_0023811,38.0,46.05,90.0,57.04
CAND_0023812,22.0,62.42,97.0,71.06
CAND_0023813,10.0,76.22,88.0,79.16
CAND_0023814,30.0,42.45,88.0,53.84
CAND_0023815,10.0,29.0,98.0,46.25
CAND_0023816,26.0,58.98,94.0,67.73
CAND_0023817,10.0,46.27,89.0,56.95
CAND_0023818,22.0,45.73,100.0,59.3
CAND_0023819,30.0,78.14,82.0,79.11
CAND_0023820,10.0,53.17,78.0,59.38
CAND_0023821,72.0,54.43,100.0,65.82
CAND_0023822,46.0,53.41,85.0,61.31
CAND_0023823,10.0,63.23,95.0,71.17
CAND_0023824,18.0,73.08,93.0,78.06
CAND_0023825,10.0,59.77,91.0,67.58
CAND_0023826,30.0,46.06,98.0,59.05
CAND_0023827,10.0,80.52,87.0,82.14
CAND_0023828,10.0,53.77,97.0,64.58
CAND_0023829,10.0,44.21,91.0,55.91
CAND_0023830,10.0,38.2,93.0,51.9
CAND_0023831,10.0,60.12,97.0,69.34
CAND_0023832,30.0,44.66,81.0,53.74
CAND_0023833,10.0,47.36,100.0,60.52
CAND_0023834,34.0,44.44,87.0,55.08
CAND_0023835,30.0,35.42,87.0,48.31
CAND_0023836,26.0,32.75,98.0,49.06
CAND_0023837,30.0,73.3,94.0,78.47
CAND_0023838,14.0,46.51,100.0,59.88
CAND_0023839,58.0,49.25,93.0,60.19
CAND_0023840,46.0,53.37,87.0,61.78
CAND_0023841,10.0,45.82,93.0,57.62
CAND_0023842,10.0,45.96,93.0,57.72
CAND_0023843,30.0,27.52,91.0,43.39
CAND_0023844,10.0,33.52,97.0,49.39
CAND_0023845,0.0,59.67,94.0,68.25
CAND_0023846,98.0,43.99,91.0,55.74
CAND_0023847,0.0,51.71,89.0,61.03
CAND_0023848,98.0,50.16,85.0,58.87
CAND_0023849,22.0,46.36,95.0,58.52
CAND_0023850,72.0,33.73,82.0,45.8
CAND_0023851,26.0,55.5,89.0,63.88
CAND_0023852,22.0,57.84,90.0,65.88
CAND_0023853,26.0,31.69,96.0,47.77
CAND_0023854,10.0,72.19,97.0,78.39
CAND_0023855,26.0,66.9,96.0,74.18
CAND_0023856,10.0,51.83,86.0,60.37
CAND_0023857,10.0,54.19,93.0,63.89
CAND_0023858,30.0,41.0,91.0,53.5
CAND_0023859,10.0,29.75,92.0,45.31
CAND_0023860,10.0,78.69,93.0,82.27
CAND_0023861,46.0,45.63,98.0,58.72
CAND_0023862,42.0,59.56,97.0,68.92
CAND_0023863,10.0,31.94,100.0,48.95
CAND_0023864,26.0,51.92,96.0,62.94
CAND_0023865,0.0,48.21,80.0,56.16
CAND_0023866,30.0,48.69,97.0,60.77
CAND_0023867,10.0,31.98,100.0,48.98
CAND_0023868,84.0,31.42,82.0,44.06
CAND_0023869,10.0,60.02,94.0,68.52
CAND_0023870,0.0,39.16,83.0,50.12
CAND_0023871,22.0,36.02,85.0,48.27
CAND_0023872,10.0,66.67,92.0,73.0
CAND_0023873,10.0,76.33,90.0,79.75
CAND_0023874,86.0,46.85,100.0,60.14
CAND_0023875,0.0,41.53,100.0,56.15
CAND_0023876,46.0,49.41,95.0,60.81
CAND_0023877,46.0,42.47,93.0,55.1
CAND_0023878,30.0,68.59,95.0,75.19
CAND_0023879,30.0,47.99,99.0,60.74
CAND_0023880,14.0,59.69,86.0,66.27
CAND_0023881,10.0,37.14,92.0,50.86
CAND_0023882,30.0,48.16,97.0,60.37
CAND_0023883,14.0,35.28,100.0,51.46
CAND_0023884,22.0,38.83,100.0,54.12
CAND_0023885,10.0,64.06,100.0,73.05
CAND_0023886,10.0,53.36,87.0,61.77
CAND_0023887,30.0,82.33,94.0,85.25
CAND_0023888,10.0,39.94,100.0,54.95
CAND_0023889,98.0,52.76,94.0,63.07
CAND_0023890,10.0,58.93,100.0,69.2
CAND_0023891,10.0,39.1,76.0,48.33
CAND_0023892,30.0,50.09,93.0,60.82
CAND_0023893,10.0,30.58,100.0,47.94
CAND_0023894,26.0,35.71,93.0,50.03
CAND_0023895,10.0,69.65,94.0,75.74
CAND_0023896,98.0,69.48,89.0,74.36
CAND_0023897,22.0,31.67,100.0,48.75
CAND_0023898,10.0,42.57,91.0,54.68
CAND_0023899,0.0,45.45,90.0,56.59
CAND_0023900,10.0,73.2,93.0,78.15
CAND_0023901,10.0,54.23,88.0,62.67
CAND_0023902,46.0,41.57,100.0,56.18
CAND_0023903,0.0,45.13,94.0,57.35
CAND_0023904,46.0,71.96,90.0,76.47
CAND_0023905,22.0,39.12,82.0,49.84
CAND_0023906,26.0,63.38,95.0,71.28
CAND_0023907,10.0,55.17,82.0,61.88
CAND_0023908,42.0,49.54,85.0,58.41
CAND_0023909,98.0,58.25,77.0,62.94
CAND_0023910,26.0,46.34,86.0,56.26
CAND_0023911,26.0,42.13,94.0,55.1
CAND_0023912,26.0,34.11,84.0,46.58
CAND_0023913,46.0,49.32,93.0,60.24
CAND_0023914,72.0,56.83,82.0,63.12
CAND_0023915,10.0,54.93,91.0,63.95
CAND_0023916,26.0,32.35,90.0,46.76
CAND_0023917,14.0,37.75,98.0,52.81
CAND_0023918,30.0,63.07,93.0,70.55
CAND_0023919,34.0,47.62,89.0,57.96
CAND_0023920,0.0,53.01,81.0,60.01
CAND_0023921,10.0,40.65,97.0,54.74
CAND_0023922,10.0,50.05,93.0,60.79
CAND_0023923,10.0,38.94,100.0,54.2
CAND_0023924,22.0,55.04,100.0,66.28
CAND_0023925,42.0,70.11,85.0,73.83
CAND_0023926,10.0,50.23,95.0,61.42
CAND_0023927,30.0,68.4,91.0,74.05
CAND_0023928,0.0,42.83,97.0,56.37
CAND_0023929,30.0,37.06,93.0,51.05
CAND_0023930,22.0,55.74,93.0,65.06
CAND_0023931,30.0,37.14,87.0,49.61
CAND_0023932,38.0,37.67,96.0,52.25
CAND_0023933,38.0,40.17,86.0,51.63
CAND_0023934,98.0,64.72,95.0,72.29
CAND_0023935,38.0,41.69,100.0,56.27
CAND_0023936,30.0,46.1,77.0,53.83
CAND_0023937,0.0,43.86,90.0,55.39
CAND_0023938,30.0,59.1,100.0,69.33
CAND_0023939,34.0,62.72,85.0,68.29
CAND_0023940,14.0,34.04,91.0,48.28
CAND_0023941,26.0,23.99,100.0,42.99
CAND_0023942,0.0,39.46,93.0,52.84
CAND_0023943,98.0,45.67,100.0,59.25
CAND_0023944,26.0,47.72,94.0,59.29
CAND_0023945,10.0,47.82,96.0,59.87
CAND_0023946,26.0,52.94,90.0,62.2
CAND_0023947,22.0,48.97,95.0,60.48
CAND_0023948,18.0,55.04,89.0,63.53
CAND_0023949,30.0,71.92,78.0,73.44
CAND_0023950,26.0,40.57,93.0,53.68
CAND_0023951,26.0,69.7,98.0,76.78
CAND_0023952,26.0,58.61,100.0,68.96
CAND_0023953,60.0,33.72,92.0,48.29
CAND_0023954,10.0,42.47,91.0,54.6
CAND_0023955,84.0,68.86,93.0,74.89
CAND_0023956,10.0,33.64,91.0,47.98
CAND_0023957,30.0,44.13,78.0,52.6
CAND_0023958,30.0,54.01,91.0,63.26
CAND_0023959,22.0,40.13,79.0,49.85
CAND_0023960,30.0,43.22,100.0,57.41
CAND_0023961,36.0,56.69,94.0,66.02
CAND_0023962,10.0,40.09,99.0,54.82
CAND_0023963,82.0,80.81,96.0,84.61
CAND_0023964,30.0,60.81,82.0,66.11
CAND_0023965,0.0,57.99,94.0,66.99
CAND_0023966,72.0,36.59,97.0,51.69
CAND_0023967,30.0,39.13,97.0,53.6
CAND_0023968,30.0,60.48,91.0,68.11
CAND_0023969,22.0,34.91,91.0,48.93
CAND_0023970,46.0,63.95,80.0,67.96
CAND_0023971,72.0,38.94,87.0,50.95
CAND_0023972,30.0,67.1,82.0,70.82
CAND_0023973,10.0,44.4,96.0,57.3
CAND_0023974,22.0,36.45,97.0,51.59
CAND_0023975,56.0,57.34,94.0,66.5
CAND_0023976,0.0,39.13,95.0,53.1
CAND_0023977,26.0,68.46,100.0,76.34
CAND_0023978,10.0,39.16,86.0,50.87
CAND_0023979,10.0,37.04,91.0,50.53
CAND_0023980,46.0,44.28,77.0,52.46
CAND_0023981,10.0,36.44,94.0,50.83
CAND_0023982,14.0,43.23,89.0,54.67
CAND_0023983,10.0,41.05,100.0,55.79
CAND_0023984,56.0,74.17,94.0,79.13
CAND_0023985,10.0,44.09,83.0,53.82
CAND_0023986,30.0,63.07,90.0,69.8
CAND_0023987,10.0,41.51,79.0,50.88
CAND_0023988,10.0,45.88,97.0,58.66
CAND_0023989,0.0,68.98,90.0,74.23
CAND_0023990,18.0,52.95,83.0,60.46
CAND_0023991,46.0,69.14,91.0,74.61
CAND_0023992,26.0,39.48,100.0,54.61
CAND_0023993,86.0,52.16,97.0,63.37
CAND_0023994,30.0,51.64,77.0,57.98
CAND_0023995,22.0,37.61,98.0,52.71
CAND_0023996,30.0,37.42,94.0,51.56
CAND_0023997,26.0,81.29,93.0,84.22
CAND_0023998,98.0,43.52,100.0,57.64
CAND_0023999,46.0,45.4,100.0,59.05
CAND_0024000,46.0,46.32,94.0,58.24
CAND_0024001,10.0,36.11,96.0,51.08
CAND_0024002,30.0,44.76,100.0,58.57
CAND_0024003,22.0,80.55,94.0,83.91
CAND_0024004,72.0,87.81,90.0,88.36
CAND_0024005,0.0,59.89,99.0,69.67
CAND_0024006,30.0,52.44,84.0,60.33
CAND_0024007,30.0,50.4,87.0,59.55
CAND_0024008,22.0,39.98,99.0,54.73
CAND_0024009,10.0,56.37,96.0,66.28
CAND_0024010,72.0,37.51,97.0,52.38
CAND_0024011,10.0,79.69,100.0,84.77
CAND_0024012,46.0,70.21,87.0,74.41
CAND_0024013,10.0,56.85,87.0,64.39
CAND_0024014,38.0,72.27,90.0,76.7
CAND_0024015,0.0,58.93,100.0,69.2
CAND_0024016,42.0,47.94,100.0,60.95
CAND_0024017,22.0,43.85,87.0,54.64
CAND_0024018,10.0,45.9,92.0,57.42
CAND_0024019,84.0,62.36,79.0,66.52
CAND_0024020,22.0,45.31,88.0,55.98
CAND_0024021,10.0,62.6,80.0,66.95
CAND_0024022,10.0,37.94,100.0,53.45
CAND_0024023,14.0,42.89,100.0,57.17
CAND_0024024,10.0,44.28,82.0,53.71
CAND_0024025,44.0,66.63,97.0,74.22
CAND_0024026,10.0,48.57,93.0,59.68
CAND_0024027,52.0,76.56,94.0,80.92
CAND_0024028,30.0,41.77,94.0,54.83
CAND_0024029,10.0,40.53,81.0,50.65
CAND_0024030,26.0,70.76,97.0,77.32
CAND_0024031,46.0,55.81,90.0,64.36
CAND_0024032,10.0,51.57,100.0,63.68
CAND_0024033,30.0,57.87,100.0,68.4
CAND_0024034,10.0,44.51,94.0,56.88
CAND_0024035,26.0,57.66,91.0,66.0
CAND_0024036,98.0,37.77,97.0,52.58
CAND_0024037,22.0,49.72,100.0,62.29
CAND_0024038,30.0,74.63,89.0,78.22
CAND_0024039,10.0,40.84,97.0,54.88
CAND_0024040,30.0,35.85,93.0,50.14
CAND_0024041,38.0,30.97,100.0,48.23
CAND_0024042,0.0,62.12,84.0,67.59
CAND_0024043,10.0,47.1,92.0,58.33
CAND_0024044,98.0,40.38,100.0,55.29
CAND_0024045,10.0,63.29,100.0,72.47
CAND_0024046,10.0,59.58,95.0,68.44
CAND_0024047,10.0,70.0,91.0,75.25
CAND_0024048,18.0,74.26,77.0,74.95
CAND_0024049,10.0,75.56,100.0,81.67
CAND_0024050,18.0,71.5,87.0,75.38
CAND_0024051,26.0,53.47,100.0,65.1
CAND_0024052,56.0,68.63,83.0,72.22
CAND_0024053,10.0,33.36,81.0,45.27
CAND_0024054,22.0,37.93,100.0,53.45
CAND_0024055,30.0,81.84,91.0,84.13
CAND_0024056,26.0,58.56,95.0,67.67
CAND_0024057,10.0,36.18,90.0,49.63
CAND_0024058,30.0,50.0,96.0,61.5
CAND_0024059,22.0,65.94,99.0,74.2
CAND_0024060,10.0,43.47,100.0,57.6
CAND_0024061,10.0,32.85,96.0,48.64
CAND_0024062,26.0,47.46,84.0,56.59
CAND_0024063,14.0,37.07,89.0,50.05
CAND_0024064,30.0,77.86,100.0,83.39
CAND_0024065,10.0,52.07,77.0,58.3
CAND_0024066,22.0,53.99,94.0,63.99
CAND_0024067,10.0,27.24,100.0,45.43
CAND_0024068,72.0,35.13,95.0,50.1
CAND_0024069,0.0,45.72,86.0,55.79
CAND_0024070,10.0,34.54,100.0,50.91
CAND_0024071,46.0,66.87,100.0,75.15
CAND_0024072,46.0,68.86,100.0,76.64
CAND_0024073,46.0,43.67,82.0,53.25
CAND_0024074,10.0,52.74,92.0,62.55
CAND_0024075,10.0,47.5,95.0,59.38
CAND_0024076,30.0,53.85,82.0,60.89
CAND_0024077,0.0,66.08,80.0,69.56
CAND_0024078,10.0,68.01,84.0,72.01
CAND_0024079,38.0,77.84,92.0,81.38
CAND_0024080,26.0,39.23,100.0,54.42
CAND_0024081,18.0,44.58,100.0,58.44
CAND_0024082,72.0,61.7,97.0,70.53
CAND_0024083,56.0,38.07,88.0,50.55
CAND_0024084,22.0,50.05,98.0,62.04
CAND_0024085,0.0,47.34,90.0,58.01
CAND_0024086,10.0,39.79,93.0,53.09
CAND_0024087,42.0,58.22,93.0,66.91
CAND_0024088,46.0,50.42,100.0,62.81
CAND_0024089,26.0,37.54,92.0,51.16
CAND_0024090,56.0,60.13,91.0,67.85
CAND_0024091,98.0,35.07,100.0,51.3
CAND_0024092,10.0,47.91,100.0,60.93
CAND_0024093,10.0,74.97,97.0,80.48
CAND_0024094,10.0,46.45,95.0,58.59
CAND_0024095,30.0,36.23,81.0,47.42
CAND_0024096,38.0,28.94,96.0,45.7
CAND_0024097,0.0,47.34,94.0,59.01
CAND_0024098,10.0,55.35,94.0,65.01
CAND_0024099,10.0,66.5,94.0,73.38
CAND_0024100,22.0,74.71,82.0,76.53
CAND_0024101,30.0,41.22,94.0,54.41
CAND_0024102,22.0,45.87,94.0,57.9
CAND_0024103,10.0,46.85,74.0,53.64
CAND_0024104,46.0,49.21,91.0,59.66
CAND_0024105,0.0,65.63,83.0,69.97
CAND_0024106,10.0,45.78,79.0,54.09
CAND_0024107,60.0,56.5,88.0,64.38
CAND_0024108,26.0,44.73,98.0,58.05
CAND_0024109,22.0,31.37,88.0,45.53
CAND_0024110,10.0,40.71,90.0,53.03
CAND_0024111,30.0,39.11,94.0,52.83
CAND_0024112,46.0,46.81,100.0,60.11
CAND_0024113,22.0,66.94,94.0,73.7
CAND_0024114,30.0,58.81,93.0,67.36
CAND_0024115,10.0,61.03,100.0,70.77
CAND_0024116,46.0,71.17,96.0,77.38
CAND_0024117,98.0,43.31,92.0,55.48
CAND_0024118,46.0,41.03,100.0,55.77
CAND_0024119,30.0,63.98,96.0,71.98
CAND_0024120,14.0,38.02,92.0,51.52
CAND_0024121,100.0,37.33,94.0,51.5
CAND_0024122,30.0,67.24,100.0,75.43
CAND_0024123,72.0,77.22,97.0,82.16
CAND_0024124,10.0,51.19,100.0,63.39
CAND_0024125,0.0,54.35,97.0,65.01
CAND_0024126,0.0,36.45,90.0,49.84
CAND_0024127,10.0,55.12,80.0,61.34
CAND_0024128,22.0,23.96,100.0,42.97
CAND_0024129,30.0,63.99,100.0,72.99
CAND_0024130,84.0,45.92,94.0,57.94
CAND_0024131,30.0,43.32,93.0,55.74
CAND_0024132,26.0,40.27,100.0,55.2
CAND_0024133,10.0,39.78,92.0,52.84
CAND_0024134,38.0,45.81,97.0,58.61
CAND_0024135,0.0,72.7,91.0,77.28
CAND_0024136,0.0,23.84,93.0,41.13
CAND_0024137,44.0,82.09,88.0,83.57
CAND_0024138,10.0,41.44,86.0,52.58
CAND_0024139,44.0,59.47,88.0,66.6
CAND_0024140,0.0,45.66,98.0,58.74
CAND_0024141,22.0,43.31,100.0,57.48
CAND_0024142,22.0,55.94,97.0,66.2
CAND_0024143,10.0,42.66,94.0,55.49
CAND_0024144,10.0,67.47,84.0,71.6
CAND_0024145,26.0,29.73,100.0,47.3
CAND_0024146,30.0,70.25,92.0,75.69
CAND_0024147,100.0,87.33,97.0,89.75
CAND_0024148,10.0,45.83,93.0,57.62
CAND_0024149,10.0,29.19,98.0,46.39
CAND_0024150,10.0,65.44,100.0,74.08
CAND_0024151,10.0,40.28,94.0,53.71
CAND_0024152,26.0,65.79,89.0,71.59
CAND_0024153,22.0,44.24,97.0,57.43
CAND_0024154,10.0,39.49,97.0,53.87
CAND_0024155,30.0,81.16,98.0,85.37
CAND_0024156,98.0,36.22,95.0,50.91
CAND_0024157,46.0,70.03,93.0,75.77
CAND_0024158,26.0,68.82,100.0,76.61
CAND_0024159,86.0,65.83,78.0,68.87
CAND_0024160,58.0,33.3,100.0,49.97
CAND_0024161,42.0,63.88,98.0,72.41
CAND_0024162,10.0,55.32,100.0,66.49
CAND_0024163,22.0,41.88,97.0,55.66
CAND_0024164,26.0,44.31,85.0,54.48
CAND_0024165,10.0,37.68,100.0,53.26
CAND_0024166,14.0,37.46,78.0,47.59
CAND_0024167,10.0,42.49,92.0,54.87
CAND_0024168,22.0,53.21,97.0,64.16
CAND_0024169,30.0,42.58,82.0,52.44
CAND_0024170,98.0,87.54,97.0,89.91
CAND_0024171,30.0,54.3,80.0,60.72
CAND_0024172,10.0,42.98,100.0,57.23
CAND_0024173,0.0,45.43,86.0,55.57
CAND_0024174,30.0,40.46,87.0,52.09
CAND_0024175,30.0,72.9,97.0,78.93
CAND_0024176,30.0,34.79,94.0,49.59
CAND_0024177,10.0,58.04,97.0,67.78
CAND_0024178,30.0,32.72,85.0,45.79
CAND_0024179,14.0,53.72,100.0,65.29
CAND_0024180,10.0,67.9,93.0,74.18
CAND_0024181,30.0,43.25,93.0,55.69
CAND_0024182,10.0,76.77,94.0,81.08
CAND_0024183,46.0,38.93,100.0,54.2
CAND_0024184,30.0,69.15,92.0,74.86
CAND_0024185,26.0,64.51,94.0,71.88
CAND_0024186,10.0,48.35,91.0,59.01
CAND_0024187,98.0,58.75,85.0,65.31
CAND_0024188,26.0,43.82,97.0,57.12
CAND_0024189,42.0,55.6,97.0,65.95
CAND_0024190,10.0,47.92,93.0,59.19
CAND_0024191,18.0,73.97,77.0,74.73
CAND_0024192,10.0,63.43,98.0,72.07
CAND_0024193,10.0,44.62,97.0,57.71
CAND_0024194,22.0,48.14,90.0,58.61
CAND_0024195,98.0,65.09,87.0,70.57
CAND_0024196,42.0,39.3,100.0,54.47
CAND_0024197,72.0,47.51,98.0,60.13
CAND_0024198,30.0,38.48,93.0,52.11
CAND_0024199,10.0,49.8,93.0,60.6
CAND_0024200,26.0,78.72,91.0,81.79
CAND_0024201,14.0,35.64,77.0,45.98
CAND_0024202,46.0,54.86,93.0,64.39
CAND_0024203,100.0,50.95,100.0,63.21
CAND_0024204,10.0,60.14,94.0,68.61
CAND_0024205,30.0,68.92,84.0,72.69
CAND_0024206,14.0,64.93,96.0,72.7
